Order ID,Product Name,Units Purchased,Unit Price,Order Date,Delivery Address
198350,Lightning Charging Cable,2,14.95,06/29/24 17:48,"84 Church St, San Francisco, CA 94016"
198351,Galaxy buds Headphones,1,120,06/17/24 13:26,"510 Lake St, New York City, NY 10001"
198352,iPhone,1,700,06/14/24 20:06,"968 Madison St, San Francisco, CA 94016"
198353,AAA Batteries (4-pack),1,4.99,06/18/24 17:28,"158 6th St, Austin, TX 73301"
198354,AAA Batteries (4-pack),1,4.99,06/21/24 12:57,"555 Wilson St, Seattle, WA 98101"
198355,USB-C Charging Cable,1,11.95,06/30/24 18:31,"355 9th St, San Francisco, CA 94016"
198356,Samsung Odyssey Monitor,1,409.99,06/11/24 15:42,"763 9th St, Seattle, WA 98101"
198357,LG UltraGear Monitor,1,399.99,06/17/24 10:06,"106 Hickory St, Atlanta, GA 30301"
198358,LG UltraGear Monitor,1,399.99,06/21/24 07:55,"391 North St, New York City, NY 10001"
198359,Bose SoundSport Headphones,1,99.99,06/07/24 10:58,"202 Sunset St, Portland, OR 97035"
198360,AA Batteries (4-pack),2,5.84,06/25/24 13:13,"744 Cedar St, Los Angeles, CA 90001"
198361,AAA Batteries (4-pack),1,4.99,06/19/24 14:40,"400 North St, Dallas, TX 75001"
198362,AA Batteries (4-pack),2,5.84,06/11/24 21:13,"627 Park St, San Francisco, CA 94016"
198362,Google Phone,1,600,06/11/24 21:13,"627 Park St, San Francisco, CA 94016"
198363,USB-C Charging Cable,1,11.95,06/20/24 10:29,"550 Adams St, Boston, MA 02215"
198364,iPhone,1,700,06/15/24 18:33,"755 7th St, Los Angeles, CA 90001"
198365,Lightning Charging Cable,2,14.95,06/12/24 10:31,"558 Highland St, Portland, OR 97035"
198366,AAA Batteries (4-pack),1,4.99,06/17/24 13:41,"370 North St, San Francisco, CA 94016"
198367,Samsung Odyssey Monitor,1,409.99,06/05/24 23:55,"155 5th St, Los Angeles, CA 90001"
198368,Lightning Charging Cable,1,14.95,06/05/24 22:25,"266 Dogwood St, San Francisco, CA 94016"
198369,LG UltraGear Monitor,1,399.99,06/30/24 23:19,"210 Meadow St, San Francisco, CA 94016"
198370,AAA Batteries (4-pack),1,4.99,06/06/24 22:39,"948 Meadow St, Austin, TX 73301"
198371,Lightning Charging Cable,2,14.95,06/12/24 19:41,"267 12th St, San Francisco, CA 94016"
198372,Lightning Charging Cable,1,14.95,06/30/24 22:17,"959 4th St, Los Angeles, CA 90001"
198373,Dell UltraSharp Monitor,1,410.99,06/29/24 13:51,"797 Willow St, Boston, MA 02215"
198374,Bose SoundSport Headphones,1,99.99,06/09/24 11:22,"257 5th St, San Francisco, CA 94016"
198375,LG UltraGear Monitor,1,399.99,06/15/24 07:00,"694 South St, San Francisco, CA 94016"
198376,Bose SoundSport Headphones,1,99.99,06/11/24 21:13,"702 Washington St, San Francisco, CA 94016"
198377,iPhone,1,700,06/28/24 12:49,"556 4th St, San Francisco, CA 94016"
198377,Lightning Charging Cable,1,14.95,06/28/24 12:49,"556 4th St, San Francisco, CA 94016"
198377,Galaxy buds Headphones,1,120,06/28/24 12:49,"556 4th St, San Francisco, CA 94016"
198378,Lightning Charging Cable,1,14.95,06/05/24 20:15,"702 Johnson St, Los Angeles, CA 90001"
198379,LG UltraGear Monitor,1,399.99,06/25/24 20:30,"290 Ridge St, Dallas, TX 75001"
198380,USB-C Charging Cable,1,11.95,06/19/24 19:03,"468 South St, Seattle, WA 98101"
198381,Samsung Galaxy Phone,1,650,06/19/24 16:42,"200 Main St, Los Angeles, CA 90001"
198382,Bose SoundSport Headphones,1,99.99,06/10/24 09:23,"586 Walnut St, New York City, NY 10001"
198383,Samsung Odyssey Monitor,1,409.99,06/24/24 18:46,"92 Walnut St, Los Angeles, CA 90001"
198384,iPhone,1,700,06/25/24 14:12,"28 Dogwood St, San Francisco, CA 94016"
198385,Galaxy buds Headphones,1,120,06/01/24 20:02,"113 Jefferson St, New York City, NY 10001"
198386,LG UltraGear Monitor,1,399.99,06/06/24 22:50,"685 12th St, Los Angeles, CA 90001"
198387,USB-C Charging Cable,1,11.95,06/18/24 13:02,"583 6th St, Portland, OR 97035"
198388,Apple Airpods Headphones,1,150,06/17/24 05:43,"452 Madison St, New York City, NY 10001"
198389,Dell UltraSharp Monitor,1,410.99,06/22/24 07:54,"165 Dogwood St, New York City, NY 10001"
198390,Google Phone,1,600,06/08/24 18:57,"820 Lincoln St, San Francisco, CA 94016"
198390,USB-C Charging Cable,1,11.95,06/08/24 18:57,"820 Lincoln St, San Francisco, CA 94016"
198391,Dell Laptop,1,1500.99,06/30/24 10:12,"547 Dogwood St, Boston, MA 02215"
198392,AAA Batteries (4-pack),1,4.99,06/05/24 10:29,"850 7th St, San Francisco, CA 94016"
198393,Bose SoundSport Headphones,1,99.99,06/13/24 19:26,"442 Chestnut St, Dallas, TX 75001"
198394,AA Batteries (4-pack),1,5.84,06/30/24 14:33,"585 Forest St, San Francisco, CA 94016"
198395,LG UltraGear Monitor,1,399.99,06/12/24 21:24,"99 2nd St, Dallas, TX 75001"
198396,LG UltraGear Monitor,1,399.99,06/28/24 21:07,"223 2nd St, San Francisco, CA 94016"
198397,USB-C Charging Cable,1,11.95,06/30/24 16:47,"789 Washington St, Seattle, WA 98101"
198398,Flatscreen TV,1,300,06/13/24 13:52,"571 2nd St, Seattle, WA 98101"
198399,AAA Batteries (4-pack),1,4.99,06/16/24 11:21,"350 10th St, Los Angeles, CA 90001"
198400,Lightning Charging Cable,1,14.95,06/27/24 14:33,"438 10th St, Dallas, TX 75001"
198401,Bose SoundSport Headphones,1,99.99,06/24/24 09:16,"526 Dogwood St, Los Angeles, CA 90001"
198402,AAA Batteries (4-pack),2,4.99,06/25/24 18:50,"536 Cherry St, San Francisco, CA 94016"
198403,Samsung Galaxy Phone,1,650,06/15/24 05:40,"789 6th St, Austin, TX 73301"
198404,Galaxy buds Headphones,1,120,06/13/24 23:03,"98 12th St, San Francisco, CA 94016"
198405,Lightning Charging Cable,1,14.95,06/17/24 10:50,"134 7th St, Portland, OR 97035"
198406,AA Batteries (4-pack),1,5.84,06/26/24 08:59,"447 12th St, San Francisco, CA 94016"
198407,AA Batteries (4-pack),1,5.84,06/04/24 10:36,"720 Pine St, Los Angeles, CA 90001"
198408,Flatscreen TV,1,300,06/24/24 00:58,"229 South St, New York City, NY 10001"
198409,Samsung Galaxy Phone,1,650,06/19/24 18:53,"851 13th St, San Francisco, CA 94016"
198410,Macbook Pro Laptop,1,1700,06/26/24 19:20,"712 Main St, Boston, MA 02215"
198411,Apple Airpods Headphones,1,150,06/16/24 13:51,"446 Cedar St, San Francisco, CA 94016"
198412,AA Batteries (4-pack),2,5.84,06/27/24 23:29,"598 Ridge St, San Francisco, CA 94016"
198413,iPhone,1,700,06/18/24 19:08,"401 Wilson St, Los Angeles, CA 90001"
198413,Galaxy buds Headphones,1,120,06/18/24 19:08,"401 Wilson St, Los Angeles, CA 90001"
198414,Alienware Monitor,1,400.99,06/12/24 11:10,"956 Spruce St, Los Angeles, CA 90001"
198415,AAA Batteries (4-pack),1,4.99,06/04/24 01:06,"609 Hickory St, Los Angeles, CA 90001"
198416,Apple Airpods Headphones,1,150,06/22/24 18:46,"892 Park St, Boston, MA 02215"
198417,USB-C Charging Cable,1,11.95,06/22/24 12:03,"989 Lakeview St, Boston, MA 02215"
198418,AAA Batteries (4-pack),1,4.99,06/27/24 15:07,"455 Highland St, San Francisco, CA 94016"
198419,Bose SoundSport Headphones,1,99.99,06/23/24 16:33,"320 Center St, Los Angeles, CA 90001"
198420,AA Batteries (4-pack),1,5.84,06/16/24 21:13,"205 Elm St, Los Angeles, CA 90001"
198421,Lightning Charging Cable,1,14.95,06/11/24 09:45,"464 8th St, New York City, NY 10001"
198422,Samsung Galaxy Phone,1,650,06/16/24 11:37,"504 6th St, Los Angeles, CA 90001"
198423,AAA Batteries (4-pack),1,4.99,06/12/24 12:34,"939 Meadow St, Los Angeles, CA 90001"
198424,AAA Batteries (4-pack),1,4.99,06/20/24 13:08,"400 Walnut St, San Francisco, CA 94016"
198425,AAA Batteries (4-pack),2,4.99,06/14/24 21:15,"693 Sunset St, Atlanta, GA 30301"
198426,Macbook Pro Laptop,1,1700,06/26/24 10:56,"201 Walnut St, Los Angeles, CA 90001"
198427,Alienware Monitor,1,400.99,06/02/24 13:18,"273 Walnut St, San Francisco, CA 94016"
,,,,,
198428,Samsung Odyssey Monitor,1,409.99,06/19/24 10:00,"652 Park St, San Francisco, CA 94016"
198429,AAA Batteries (4-pack),1,4.99,06/02/24 15:45,"199 Highland St, San Francisco, CA 94016"
198430,iPhone,1,700,06/28/24 09:11,"64 West St, Dallas, TX 75001"
198430,Galaxy buds Headphones,1,120,06/28/24 09:11,"64 West St, Dallas, TX 75001"
198431,Apple Airpods Headphones,1,150,06/19/24 08:50,"600 Main St, Boston, MA 02215"
198432,LG UltraGear Monitor,1,399.99,06/12/24 21:13,"998 Madison St, Boston, MA 02215"
198433,Samsung Odyssey Monitor,1,409.99,06/13/24 11:40,"559 Adams St, New York City, NY 10001"
198434,AAA Batteries (4-pack),1,4.99,06/10/24 07:37,"408 Forest St, Atlanta, GA 30301"
198435,Lightning Charging Cable,1,14.95,06/27/24 13:20,"241 14th St, San Francisco, CA 94016"
198436,AAA Batteries (4-pack),1,4.99,06/18/24 16:45,"926 Spruce St, New York City, NY 10001"
198437,Macbook Pro Laptop,1,1700,06/27/24 10:46,"989 Jackson St, Boston, MA 02215"
198438,LG UltraGear Monitor,1,399.99,06/12/24 11:23,"575 Sunset St, Atlanta, GA 30301"
198439,Alienware Monitor,1,400.99,06/15/24 15:31,"219 4th St, Austin, TX 73301"
198440,Dell Laptop,1,1500.99,06/20/24 13:15,"264 Church St, Dallas, TX 75001"
198441,Amana Washing Machine,1,600.0,06/26/24 22:13,"388 Cedar St, Boston, MA 02215"
198442,Dell UltraSharp Monitor,1,410.99,06/08/24 00:52,"428 Jefferson St, San Francisco, CA 94016"
198443,Lightning Charging Cable,1,14.95,06/08/24 13:52,"133 4th St, New York City, NY 10001"
198444,USB-C Charging Cable,1,11.95,06/07/24 00:01,"103 Lakeview St, Los Angeles, CA 90001"
198445,AA Batteries (4-pack),1,5.84,06/10/24 20:08,"122 14th St, Seattle, WA 98101"
198446,USB-C Charging Cable,1,11.95,06/13/24 18:08,"314 10th St, San Francisco, CA 94016"
198447,Apple Airpods Headphones,1,150,06/09/24 15:06,"358 6th St, Los Angeles, CA 90001"
198448,Dell Laptop,1,1500.99,06/15/24 13:27,"960 Center St, New York City, NY 10001"
198449,Google Phone,1,600,06/04/24 12:27,"551 9th St, Seattle, WA 98101"
198449,USB-C Charging Cable,1,11.95,06/04/24 12:27,"551 9th St, Seattle, WA 98101"
198450,Samsung Odyssey Monitor,1,409.99,06/08/24 14:00,"955 Dogwood St, Seattle, WA 98101"
198451,AA Batteries (4-pack),1,5.84,06/13/24 09:53,"202 Madison St, Boston, MA 02215"
198452,USB-C Charging Cable,1,11.95,06/04/24 11:28,"9 South St, San Francisco, CA 94016"
198453,Flatscreen TV,1,300,06/22/24 00:11,"8 Johnson St, Seattle, WA 98101"
198454,AAA Batteries (4-pack),1,4.99,06/06/24 14:32,"578 13th St, San Francisco, CA 94016"
198455,AAA Batteries (4-pack),3,4.99,06/19/24 11:29,"10 Lake St, Seattle, WA 98101"
198456,LG UltraGear Monitor,1,399.99,06/19/24 08:20,"96 1st St, Dallas, TX 75001"
198457,Dell Laptop,1,1500.99,06/29/24 17:06,"863 West St, Los Angeles, CA 90001"
198458,Samsung Odyssey Monitor,1,409.99,06/01/24 16:30,"749 Elm St, Los Angeles, CA 90001"
198459,Apple Airpods Headphones,1,150,06/12/24 17:39,"927 Main St, San Francisco, CA 94016"
198460,Google Phone,1,600,06/25/24 12:21,"945 Maple St, New York City, NY 10001"
198460,USB-C Charging Cable,1,11.95,06/25/24 12:21,"945 Maple St, New York City, NY 10001"
198461,Apple Airpods Headphones,1,150,06/26/24 20:51,"966 Ridge St, Dallas, TX 75001"
198462,Dell UltraSharp Monitor,1,410.99,06/26/24 18:52,"520 Pine St, Portland, OR 97035"
198463,Flatscreen TV,1,300,06/12/24 23:09,"328 11th St, Seattle, WA 98101"
198464,iPhone,1,700,06/14/24 10:51,"591 Spruce St, Dallas, TX 75001"
198465,AAA Batteries (4-pack),2,4.99,06/28/24 08:00,"588 North St, San Francisco, CA 94016"
198466,LG UltraGear Monitor,1,399.99,06/04/24 12:02,"110 Hickory St, New York City, NY 10001"
198467,Bose SoundSport Headphones,1,99.99,06/09/24 13:53,"402 10th St, Portland, OR 97035"
198468,Bose SoundSport Headphones,1,99.99,06/09/24 11:05,"405 Elm St, Los Angeles, CA 90001"
198469,Apple Airpods Headphones,1,150,06/24/24 20:14,"575 Willow St, Boston, MA 02215"
198470,AA Batteries (4-pack),1,5.84,06/08/24 12:59,"576 Madison St, Portland, OR 97035"
198471,Lightning Charging Cable,1,14.95,06/21/24 16:17,"161 Park St, New York City, NY 10001"
198472,Lightning Charging Cable,1,14.95,06/26/24 00:59,"26 14th St, Atlanta, GA 30301"
198473,Amana Washing Machine,1,600.0,06/05/24 10:53,"10 Dogwood St, San Francisco, CA 94016"
198474,Bose SoundSport Headphones,1,99.99,06/08/24 15:36,"438 Elm St, New York City, NY 10001"
198475,AA Batteries (4-pack),1,5.84,06/04/24 10:49,"440 Park St, Los Angeles, CA 90001"
198476,AAA Batteries (4-pack),1,4.99,06/19/24 20:07,"212 West St, San Francisco, CA 94016"
198477,Apple Airpods Headphones,1,150,06/07/24 16:16,"326 Dogwood St, Boston, MA 02215"
198478,Galaxy buds Headphones,1,120,06/27/24 14:06,"377 Walnut St, Seattle, WA 98101"
198479,Apple Airpods Headphones,1,150,06/01/24 19:44,"327 Pine St, Portland, OR 97035"
198480,iPhone,1,700,06/17/24 19:06,"749 14th St, New York City, NY 10001"
198481,AAA Batteries (4-pack),1,4.99,06/29/24 20:18,"157 Center St, San Francisco, CA 94016"
198482,Lightning Charging Cable,1,14.95,06/20/24 17:37,"10 North St, Atlanta, GA 30301"
198483,USB-C Charging Cable,1,11.95,06/03/24 14:15,"813 Washington St, Atlanta, GA 30301"
198484,USB-C Charging Cable,1,11.95,06/23/24 18:18,"918 11th St, San Francisco, CA 94016"
198485,AAA Batteries (4-pack),1,4.99,06/26/24 10:02,"442 13th St, New York City, NY 10001"
198486,Google Phone,1,600,06/09/24 12:11,"53 Hickory St, Los Angeles, CA 90001"
198487,Lightning Charging Cable,1,14.95,06/11/24 21:44,"606 South St, San Francisco, CA 94016"
198488,Lightning Charging Cable,1,14.95,06/04/24 16:26,"731 Forest St, Austin, TX 73301"
198489,Galaxy buds Headphones,1,120,06/18/24 19:50,"207 West St, Boston, MA 02215"
198490,Galaxy buds Headphones,1,120,06/06/24 12:15,"467 Elm St, Boston, MA 02215"
198491,Apple Airpods Headphones,1,150,06/11/24 19:34,"219 Hill St, New York City, NY 10001"
198492,AAA Batteries (4-pack),2,4.99,06/16/24 09:44,"618 Washington St, Portland, OR 97035"
198493,iPhone,1,700,06/08/24 13:40,"53 Church St, New York City, NY 10001"
198494,Lightning Charging Cable,1,14.95,06/05/24 11:25,"244 2nd St, San Francisco, CA 94016"
198495,Google Phone,1,600,06/12/24 16:49,"575 Dogwood St, San Francisco, CA 94016"
198496,Dell UltraSharp Monitor,1,410.99,06/22/24 16:06,"634 Elm St, San Francisco, CA 94016"
198497,Dell Laptop,1,1500.99,06/01/24 15:50,"893 Ridge St, San Francisco, CA 94016"
198498,AAA Batteries (4-pack),1,4.99,06/09/24 16:16,"250 4th St, San Francisco, CA 94016"
198499,Apple Airpods Headphones,1,150,06/26/24 11:56,"887 Pine St, Boston, MA 02215"
198500,USB-C Charging Cable,1,11.95,06/08/24 19:39,"105 Sunset St, San Francisco, CA 94016"
198500,Bose SoundSport Headphones,1,99.99,06/08/24 19:39,"105 Sunset St, San Francisco, CA 94016"
198501,Apple Airpods Headphones,1,150,06/19/24 13:16,"577 14th St, Boston, MA 02215"
198502,AA Batteries (4-pack),1,5.84,06/30/24 23:23,"332 Cherry St, New York City, NY 10001"
198503,Galaxy buds Headphones,1,120,06/09/24 12:30,"671 Lake St, Austin, TX 73301"
198504,Bose SoundSport Headphones,1,99.99,06/14/24 22:29,"323 9th St, Portland, OR 97035"
198505,Alienware Monitor,1,400.99,06/20/24 17:36,"578 Wilson St, Los Angeles, CA 90001"
198506,Apple Airpods Headphones,1,150,06/22/24 07:39,"149 Hill St, San Francisco, CA 94016"
198507,Apple Airpods Headphones,1,150,06/21/24 20:12,"847 14th St, Dallas, TX 75001"
198508,Lightning Charging Cable,1,14.95,06/22/24 10:02,"948 Cedar St, Atlanta, GA 30301"
198509,Macbook Pro Laptop,1,1700,06/14/24 12:08,"538 1st St, Dallas, TX 75001"
198510,AAA Batteries (4-pack),1,4.99,06/15/24 14:02,"15 Madison St, Seattle, WA 98101"
198511,AA Batteries (4-pack),1,5.84,06/07/24 14:17,"426 South St, Los Angeles, CA 90001"
198512,USB-C Charging Cable,1,11.95,06/16/24 16:59,"983 Ridge St, San Francisco, CA 94016"
198513,Samsung Odyssey Monitor,1,409.99,06/12/24 16:13,"739 River St, Boston, MA 02215"
198514,Samsung Odyssey Monitor,1,409.99,06/11/24 18:27,"71 Johnson St, San Francisco, CA 94016"
198515,Samsung Odyssey Monitor,1,409.99,06/20/24 13:57,"119 12th St, Seattle, WA 98101"
198516,AAA Batteries (4-pack),1,4.99,06/30/24 11:38,"365 Maple St, Austin, TX 73301"
198517,AAA Batteries (4-pack),1,4.99,06/12/24 07:47,"928 Walnut St, New York City, NY 10001"
198518,iPhone,1,700,06/01/24 15:30,"325 Sunset St, San Francisco, CA 94016"
198518,Apple Airpods Headphones,1,150,06/01/24 15:30,"325 Sunset St, San Francisco, CA 94016"
198519,Macbook Pro Laptop,1,1700,06/28/24 08:14,"704 7th St, Austin, TX 73301"
198520,Alienware Monitor,1,400.99,06/20/24 12:41,"883 10th St, San Francisco, CA 94016"
198521,iPhone,1,700,06/26/24 10:11,"659 North St, San Francisco, CA 94016"
198522,Samsung Galaxy Phone,1,650,06/28/24 19:25,"700 River St, Boston, MA 02215"
198522,Galaxy buds Headphones,1,120,06/28/24 19:25,"700 River St, Boston, MA 02215"
198523,Dell UltraSharp Monitor,1,410.99,06/08/24 13:50,"234 Cedar St, Seattle, WA 98101"
198524,AAA Batteries (4-pack),1,4.99,06/14/24 08:54,"118 13th St, Portland, OR 97035"
198525,AAA Batteries (4-pack),1,4.99,06/08/24 19:33,"767 14th St, Austin, TX 73301"
198526,Amana Dryer,1,600.0,06/22/24 23:31,"988 Highland St, Austin, TX 73301"
198527,iPhone,1,700,06/30/24 11:09,"533 14th St, New York City, NY 10001"
198528,Apple Airpods Headphones,1,150,06/05/24 06:34,"318 12th St, Austin, TX 73301"
198529,Lightning Charging Cable,1,14.95,06/01/24 20:22,"152 14th St, Atlanta, GA 30301"
198530,AAA Batteries (4-pack),1,4.99,06/25/24 13:03,"178 2nd St, San Francisco, CA 94016"
198531,Galaxy buds Headphones,1,120,06/17/24 16:59,"917 10th St, Los Angeles, CA 90001"
198532,Lightning Charging Cable,1,14.95,06/07/24 00:39,"912 Center St, San Francisco, CA 94016"
198533,Macbook Pro Laptop,1,1700,06/11/24 18:32,"195 Madison St, New York City, NY 10001"
198534,USB-C Charging Cable,1,11.95,06/15/24 07:20,"879 6th St, Atlanta, GA 30301"
198535,Lightning Charging Cable,1,14.95,06/03/24 22:32,"55 Johnson St, New York City, NY 10001"
198536,AA Batteries (4-pack),1,5.84,06/30/24 11:24,"534 Lincoln St, Dallas, TX 75001"
198537,AA Batteries (4-pack),1,5.84,06/29/24 01:15,"484 Park St, New York City, NY 10001"
198538,LG UltraGear Monitor,1,399.99,06/18/24 15:10,"503 Adams St, Austin, TX 73301"
