Order ID,Product Name,Units Purchased,Unit Price,Order Date,Delivery Address
212888,iPhone,1,700,07/30/24 16:52,"594 1st St, Dallas, TX 75001"
212889,USB-C Charging Cable,1,11.95,07/03/24 11:44,"250 Pine St, New York City, NY 10001"
,,,,,
212890,Apple Airpods Headphones,1,150,07/10/24 15:20,"972 Church St, Portland, OR 97035"
212890,Samsung Odyssey Monitor,1,409.99,07/10/24 15:20,"972 Church St, Portland, OR 97035"
212891,Alienware Monitor,1,400.99,07/08/24 20:52,"546 10th St, San Francisco, CA 94016"
212892,Dell UltraSharp Monitor,1,410.99,07/19/24 20:30,"257 10th St, San Francisco, CA 94016"
212893,Galaxy buds Headphones,1,120,07/03/24 14:43,"327 7th St, Dallas, TX 75001"
212894,AA Batteries (4-pack),1,5.84,07/17/24 16:45,"306 Sunset St, Atlanta, GA 30301"
212895,Google Phone,1,600,07/08/24 16:01,"285 Jackson St, New York City, NY 10001"
212896,USB-C Charging Cable,1,11.95,07/24/24 22:10,"869 Lake St, Austin, TX 73301"
212897,Apple Airpods Headphones,1,150,07/24/24 10:55,"458 South St, Dallas, TX 75001"
212898,Bose SoundSport Headphones,1,99.99,07/30/24 21:37,"522 West St, Los Angeles, CA 90001"
212899,iPhone,1,700,07/11/24 23:15,"153 Dogwood St, New York City, NY 10001"
212900,AAA Batteries (4-pack),1,4.99,07/18/24 20:57,"486 Lakeview St, Boston, MA 02215"
212901,Macbook Pro Laptop,1,1700,07/02/24 18:35,"236 Main St, New York City, NY 10001"
212902,AA Batteries (4-pack),1,5.84,07/30/24 12:10,"549 Hill St, Atlanta, GA 30301"
212903,Flatscreen TV,1,300,07/29/24 19:10,"42 Lake St, San Francisco, CA 94016"
212904,LG UltraGear Monitor,1,399.99,07/11/24 06:52,"477 North St, New York City, NY 10001"
212905,Samsung Odyssey Monitor,1,409.99,07/14/24 08:55,"366 Johnson St, Boston, MA 02215"
212906,AA Batteries (4-pack),2,5.84,07/03/24 21:11,"832 Lakeview St, Los Angeles, CA 90001"
212907,AA Batteries (4-pack),1,5.84,07/12/24 22:59,"538 Ridge St, Seattle, WA 98101"
212908,Dell Laptop,1,1500.99,07/18/24 13:22,"529 Highland St, Atlanta, GA 30301"
212909,Alienware Monitor,1,400.99,07/08/24 04:22,"127 South St, San Francisco, CA 94016"
212910,Apple Airpods Headphones,1,150,07/06/24 20:16,"198 Church St, Portland, OR 97035"
212911,USB-C Charging Cable,1,11.95,07/23/24 21:52,"27 5th St, Los Angeles, CA 90001"
212912,Dell Laptop,1,1500.99,07/08/24 14:02,"649 Adams St, San Francisco, CA 94016"
212913,Samsung Odyssey Monitor,1,409.99,07/04/24 20:04,"16 Sunset St, New York City, NY 10001"
212914,Lightning Charging Cable,1,14.95,07/11/24 12:12,"487 2nd St, New York City, NY 10001"
212915,Bose SoundSport Headphones,1,99.99,07/15/24 07:15,"971 Cherry St, Los Angeles, CA 90001"
212916,USB-C Charging Cable,1,11.95,07/10/24 18:40,"1 7th St, San Francisco, CA 94016"
212917,AAA Batteries (4-pack),1,4.99,07/08/24 11:09,"568 10th St, San Francisco, CA 94016"
212918,Google Phone,1,600,07/13/24 19:16,"952 Chestnut St, San Francisco, CA 94016"
212919,USB-C Charging Cable,1,11.95,07/11/24 12:54,"561 Sunset St, San Francisco, CA 94016"
212920,Galaxy buds Headphones,1,120,07/15/24 15:32,"807 1st St, Los Angeles, CA 90001"
212921,Galaxy buds Headphones,1,120,07/08/24 11:43,"76 Johnson St, San Francisco, CA 94016"
212922,Galaxy buds Headphones,1,120,07/19/24 14:00,"321 Chestnut St, Los Angeles, CA 90001"
212923,Bose SoundSport Headphones,1,99.99,07/14/24 18:25,"619 4th St, San Francisco, CA 94016"
212924,AAA Batteries (4-pack),1,4.99,07/17/24 21:30,"551 River St, Los Angeles, CA 90001"
212925,Apple Airpods Headphones,1,150,07/24/24 00:58,"135 Willow St, Los Angeles, CA 90001"
212926,AA Batteries (4-pack),1,5.84,07/29/24 17:19,"974 North St, Los Angeles, CA 90001"
212927,Bose SoundSport Headphones,1,99.99,07/15/24 16:03,"86 Willow St, Seattle, WA 98101"
212928,Samsung Odyssey Monitor,1,409.99,07/25/24 09:21,"396 Meadow St, Portland, OR 97035"
212929,Samsung Odyssey Monitor,1,409.99,07/13/24 18:28,"226 9th St, San Francisco, CA 94016"
212930,Galaxy buds Headphones,1,120,07/02/24 22:42,"194 Hickory St, Boston, MA 02215"
212931,USB-C Charging Cable,1,11.95,07/18/24 15:13,"30 Main St, Boston, MA 02215"
212932,Google Phone,1,600,07/25/24 22:32,"719 9th St, Atlanta, GA 30301"
212933,Bose SoundSport Headphones,1,99.99,07/24/24 22:38,"59 5th St, San Francisco, CA 94016"
212934,USB-C Charging Cable,1,11.95,07/04/24 18:35,"375 Lakeview St, San Francisco, CA 94016"
212935,Dell UltraSharp Monitor,1,410.99,07/25/24 15:28,"662 Spruce St, San Francisco, CA 94016"
212936,AAA Batteries (4-pack),2,4.99,07/11/24 18:12,"65 Hill St, San Francisco, CA 94016"
212937,USB-C Charging Cable,1,11.95,07/08/24 21:21,"738 River St, Los Angeles, CA 90001"
212938,USB-C Charging Cable,1,11.95,07/26/24 16:10,"204 5th St, Portland, OR 97035"
212939,AAA Batteries (4-pack),1,4.99,07/13/24 10:09,"518 4th St, Austin, TX 73301"
212940,AAA Batteries (4-pack),1,4.99,07/07/24 18:58,"544 Chestnut St, Seattle, WA 98101"
212941,AAA Batteries (4-pack),1,4.99,07/03/24 14:32,"578 12th St, San Francisco, CA 94016"
212942,Flatscreen TV,1,300,07/10/24 15:45,"607 West St, Seattle, WA 98101"
212943,Alienware Monitor,1,400.99,07/19/24 21:23,"582 Highland St, New York City, NY 10001"
212944,Flatscreen TV,1,300,07/05/24 12:50,"854 Pine St, New York City, NY 10001"
212944,Google Phone,1,600,07/05/24 12:50,"854 Pine St, New York City, NY 10001"
212945,Galaxy buds Headphones,1,120,07/21/24 17:08,"45 Jackson St, Portland, OR 97035"
212946,AAA Batteries (4-pack),1,4.99,07/07/24 14:32,"39 12th St, Dallas, TX 75001"
212947,Galaxy buds Headphones,1,120,07/08/24 18:50,"393 7th St, Austin, TX 73301"
212948,Lightning Charging Cable,1,14.95,07/12/24 18:08,"342 Highland St, Seattle, WA 98101"
212949,Bose SoundSport Headphones,1,99.99,07/18/24 20:30,"817 River St, Los Angeles, CA 90001"
212950,AA Batteries (4-pack),1,5.84,07/26/24 16:14,"607 Willow St, Seattle, WA 98101"
212951,AA Batteries (4-pack),1,5.84,07/04/24 13:30,"284 Park St, New York City, NY 10001"
212952,Google Phone,1,600,07/14/24 20:38,"425 14th St, Dallas, TX 75001"
212953,AAA Batteries (4-pack),1,4.99,07/30/24 11:17,"161 Ridge St, Austin, TX 73301"
212954,Google Phone,1,600,07/01/24 21:57,"564 Jefferson St, Austin, TX 73301"
212955,Flatscreen TV,1,300,07/27/24 06:29,"530 Jackson St, San Francisco, CA 94016"
212956,Samsung Odyssey Monitor,1,409.99,07/16/24 10:20,"837 Forest St, Boston, MA 02215"
212957,Lightning Charging Cable,1,14.95,07/20/24 19:06,"271 6th St, San Francisco, CA 94016"
212958,Galaxy buds Headphones,1,120,07/05/24 19:20,"538 7th St, San Francisco, CA 94016"
212959,iPhone,1,700,07/31/24 16:30,"883 Dogwood St, New York City, NY 10001"
212960,Lightning Charging Cable,1,14.95,07/27/24 07:53,"813 West St, Los Angeles, CA 90001"
212961,Dell UltraSharp Monitor,1,410.99,07/26/24 10:39,"473 Lakeview St, Austin, TX 73301"
212962,Galaxy buds Headphones,1,120,07/01/24 10:59,"536 8th St, Boston, MA 02215"
212963,Galaxy buds Headphones,1,120,07/03/24 16:45,"275 11th St, San Francisco, CA 94016"
212964,Galaxy buds Headphones,1,120,07/21/24 19:32,"91 Park St, Atlanta, GA 30301"
212965,AA Batteries (4-pack),2,5.84,07/25/24 18:25,"232 Church St, Boston, MA 02215"
212966,USB-C Charging Cable,1,11.95,07/17/24 11:19,"101 River St, Atlanta, GA 30301"
212967,Galaxy buds Headphones,1,120,07/29/24 12:44,"852 Park St, Portland, OR 97035"
212968,AA Batteries (4-pack),1,5.84,07/15/24 10:14,"478 Wilson St, Boston, MA 02215"
212969,AA Batteries (4-pack),2,5.84,07/03/24 09:54,"999 Maple St, Boston, MA 02215"
212970,LG UltraGear Monitor,1,399.99,07/25/24 09:11,"331 Highland St, Portland, OR 97035"
212971,Apple Airpods Headphones,1,150,07/21/24 01:49,"444 Hickory St, Atlanta, GA 30301"
212972,AA Batteries (4-pack),1,5.84,07/24/24 14:01,"126 9th St, New York City, NY 10001"
212973,AA Batteries (4-pack),1,5.84,07/26/24 11:40,"3 Highland St, Los Angeles, CA 90001"
212974,Bose SoundSport Headphones,1,99.99,07/26/24 13:41,"82 Highland St, New York City, NY 10001"
212975,Alienware Monitor,1,400.99,07/02/24 14:27,"543 1st St, Boston, MA 02215"
212976,USB-C Charging Cable,1,11.95,07/19/24 18:37,"409 7th St, Boston, MA 02215"
212977,Apple Airpods Headphones,1,150,07/18/24 22:55,"453 Willow St, San Francisco, CA 94016"
212978,Apple Airpods Headphones,1,150,07/22/24 13:02,"567 Johnson St, Boston, MA 02215"
212979,AAA Batteries (4-pack),1,4.99,07/28/24 05:44,"906 Maple St, Austin, TX 73301"
212980,Bose SoundSport Headphones,1,99.99,07/02/24 17:47,"973 Johnson St, New York City, NY 10001"
212981,LG UltraGear Monitor,1,399.99,07/02/24 06:56,"911 Willow St, San Francisco, CA 94016"
212982,USB-C Charging Cable,2,11.95,07/07/24 04:55,"708 4th St, New York City, NY 10001"
212983,Dell UltraSharp Monitor,1,410.99,07/10/24 16:26,"527 Main St, San Francisco, CA 94016"
212984,Lightning Charging Cable,1,14.95,07/31/24 21:18,"145 Lakeview St, San Francisco, CA 94016"
212985,USB-C Charging Cable,1,11.95,07/23/24 08:36,"491 Jackson St, Seattle, WA 98101"
212986,Dell Laptop,1,1500.99,07/26/24 09:37,"173 Lincoln St, San Francisco, CA 94016"
212987,Dell UltraSharp Monitor,1,410.99,07/10/24 13:01,"843 5th St, Austin, TX 73301"
212988,AA Batteries (4-pack),1,5.84,07/29/24 09:40,"740 13th St, Austin, TX 73301"
212989,AAA Batteries (4-pack),1,4.99,07/20/24 12:17,"717 Spruce St, Atlanta, GA 30301"
212990,Galaxy buds Headphones,1,120,07/25/24 07:18,"718 South St, San Francisco, CA 94016"
212991,Galaxy buds Headphones,1,120,07/27/24 13:39,"911 2nd St, San Francisco, CA 94016"
212992,Lightning Charging Cable,1,14.95,07/11/24 19:46,"248 Spruce St, Austin, TX 73301"
212993,LG UltraGear Monitor,1,399.99,07/05/24 19:23,"76 South St, San Francisco, CA 94016"
212994,Apple Airpods Headphones,1,150,07/17/24 23:58,"321 9th St, Los Angeles, CA 90001"
212995,Dell Laptop,1,1500.99,07/21/24 09:35,"852 Park St, San Francisco, CA 94016"
