Order ID,Product Name,Units Purchased,Unit Price,Order Date,Delivery Address
248447,LG UltraGear Monitor,1,399.99,10/11/24 01:12,"276 Adams St, San Francisco, CA 94016"
248448,AAA Batteries (4-pack),1,4.99,10/03/24 17:37,"218 Spruce St, Dallas, TX 75001"
248449,AAA Batteries (4-pack),1,4.99,10/11/24 16:37,"514 1st St, New York City, NY 10001"
248450,USB-C Charging Cable,1,11.95,10/14/24 17:48,"800 2nd St, Boston, MA 02215"
248451,AAA Batteries (4-pack),2,4.99,10/26/24 07:36,"940 6th St, New York City, NY 10001"
248452,Galaxy buds Headphones,1,120.0,10/13/24 21:05,"864 10th St, Portland, OR 97035"
248453,Alienware Monitor,1,400.99,10/25/24 12:14,"581 Hickory St, Boston, MA 02215"
248454,iPhone,1,700.0,10/25/24 12:40,"260 Forest St, Boston, MA 02215"
248455,Samsung Odyssey Monitor,1,409.99,10/01/24 10:39,"145 Maple St, San Francisco, CA 94016"
248456,Lightning Charging Cable,1,14.95,10/03/24 18:56,"275 11th St, Austin, TX 73301"
248457,USB-C Charging Cable,1,11.95,10/12/24 08:16,"979 6th St, Dallas, TX 75001"
248458,USB-C Charging Cable,1,11.95,10/02/24 15:07,"440 Main St, Seattle, WA 98101"
248459,Dell Laptop,1,1500.99,10/18/24 11:12,"794 Jackson St, San Francisco, CA 94016"
248460,AAA Batteries (4-pack),1,4.99,10/06/24 15:00,"611 Cherry St, Boston, MA 02215"
248461,USB-C Charging Cable,2,11.95,10/06/24 11:41,"43 Park St, Los Angeles, CA 90001"
248462,USB-C Charging Cable,1,11.95,10/02/24 22:11,"506 River St, Los Angeles, CA 90001"
248463,Lightning Charging Cable,1,14.95,10/24/24 22:57,"74 Chestnut St, Seattle, WA 98101"
248464,Apple Airpods Headphones,1,150.0,10/23/24 20:46,"780 Elm St, San Francisco, CA 94016"
248465,Dell UltraSharp Monitor,1,410.99,10/05/24 13:41,"662 1st St, Boston, MA 02215"
,,,,,
248466,Amana Dryer,1,600.0,10/11/24 21:14,"836 1st St, Dallas, TX 75001"
248467,Flatscreen TV,1,300,10/22/24 21:33,"321 9th St, Atlanta, GA 30301"
248468,AA Batteries (4-pack),1,5.84,10/27/24 16:04,"611 6th St, Dallas, TX 75001"
248469,iPhone,1,700,10/15/24 15:17,"286 Sunset St, San Francisco, CA 94016"
248469,Lightning Charging Cable,1,14.95,10/15/24 15:17,"286 Sunset St, San Francisco, CA 94016"
248470,Macbook Pro Laptop,1,1700,10/06/24 07:17,"714 Johnson St, Los Angeles, CA 90001"
248471,AAA Batteries (4-pack),1,4.99,10/29/24 13:23,"247 Cherry St, San Francisco, CA 94016"
248472,AA Batteries (4-pack),1,5.84,10/26/24 22:49,"384 Cherry St, Seattle, WA 98101"
248473,Bose SoundSport Headphones,1,99.99,10/23/24 12:13,"791 8th St, San Francisco, CA 94016"
248474,Samsung Odyssey Monitor,1,409.99,10/29/24 12:04,"132 Lake St, Los Angeles, CA 90001"
248475,USB-C Charging Cable,1,11.95,10/03/24 11:12,"43 1st St, Seattle, WA 98101"
248476,Lightning Charging Cable,1,14.95,10/05/24 23:03,"712 South St, New York City, NY 10001"
248477,Macbook Pro Laptop,1,1700,10/06/24 21:20,"381 Adams St, San Francisco, CA 94016"
248478,Lightning Charging Cable,1,14.95,10/11/24 07:06,"157 10th St, San Francisco, CA 94016"
248479,Lightning Charging Cable,1,14.95,10/09/24 11:41,"654 Ridge St, Boston, MA 02215"
248480,AAA Batteries (4-pack),1,4.99,10/21/24 17:01,"260 River St, Seattle, WA 98101"
248481,Bose SoundSport Headphones,1,99.99,10/02/24 11:31,"95 Cherry St, Seattle, WA 98101"
248482,Bose SoundSport Headphones,1,99.99,10/05/24 16:59,"362 Cedar St, Portland, OR 97035"
248483,Bose SoundSport Headphones,1,99.99,10/28/24 12:49,"390 Cherry St, New York City, NY 10001"
248484,Lightning Charging Cable,2,14.95,10/24/24 18:29,"295 Johnson St, San Francisco, CA 94016"
248485,Dell UltraSharp Monitor,1,410.99,10/03/24 15:49,"709 Dogwood St, Dallas, TX 75001"
248486,Bose SoundSport Headphones,1,99.99,10/16/24 21:49,"735 2nd St, New York City, NY 10001"
248487,Lightning Charging Cable,1,14.95,10/22/24 19:11,"164 Spruce St, Boston, MA 02215"
248488,Amana Washing Machine,1,600.0,10/10/24 16:25,"907 Cherry St, Boston, MA 02215"
248489,Google Phone,1,600,10/14/24 16:05,"872 6th St, New York City, NY 10001"
248489,USB-C Charging Cable,1,11.95,10/14/24 16:05,"872 6th St, New York City, NY 10001"
248490,Macbook Pro Laptop,1,1700,10/06/24 17:43,"338 11th St, Boston, MA 02215"
248491,USB-C Charging Cable,1,11.95,10/31/24 20:35,"522 Washington St, San Francisco, CA 94016"
248491,iPhone,1,700,10/31/24 20:35,"522 Washington St, San Francisco, CA 94016"
Order ID,Product Name,Units Purchased,Unit Price,Order Date,Delivery Address
248492,AA Batteries (4-pack),1,5.84,10/24/24 11:30,"172 Adams St, New York City, NY 10001"
248493,USB-C Charging Cable,1,11.95,10/24/24 20:29,"144 4th St, Portland, OR 97035"
248494,AAA Batteries (4-pack),1,4.99,10/28/24 07:47,"977 10th St, San Francisco, CA 94016"
248495,Lightning Charging Cable,1,14.95,10/06/24 09:19,"354 5th St, Boston, MA 02215"
248496,Galaxy buds Headphones,1,120,10/31/24 08:42,"437 North St, Atlanta, GA 30301"
248497,Galaxy buds Headphones,1,120,10/30/24 14:30,"914 7th St, San Francisco, CA 94016"
248498,Macbook Pro Laptop,1,1700,10/24/24 12:40,"34 4th St, Atlanta, GA 30301"
248499,iPhone,1,700,10/21/24 20:15,"543 13th St, Seattle, WA 98101"
248500,AAA Batteries (4-pack),2,4.99,10/31/24 17:32,"368 Sunset St, Seattle, WA 98101"
248501,Samsung Odyssey Monitor,1,409.99,10/01/24 21:51,"980 Hill St, Los Angeles, CA 90001"
248502,AAA Batteries (4-pack),1,4.99,10/07/24 12:16,"692 12th St, San Francisco, CA 94016"
248503,Bose SoundSport Headphones,1,99.99,10/17/24 01:46,"713 6th St, San Francisco, CA 94016"
248504,Lightning Charging Cable,1,14.95,10/25/24 11:56,"690 Hickory St, San Francisco, CA 94016"
248505,AA Batteries (4-pack),1,5.84,10/03/24 15:49,"517 Jefferson St, Seattle, WA 98101"
248506,Google Phone,1,600,10/21/24 20:07,"600 2nd St, New York City, NY 10001"
248507,AA Batteries (4-pack),1,5.84,10/26/24 11:43,"444 Park St, San Francisco, CA 94016"
248508,Apple Airpods Headphones,1,150,10/05/24 07:02,"619 13th St, Boston, MA 02215"
248509,Galaxy buds Headphones,1,120,10/01/24 11:32,"712 Jackson St, New York City, NY 10001"
248510,Alienware Monitor,1,400.99,10/07/24 06:47,"433 Dogwood St, Atlanta, GA 30301"
248511,AAA Batteries (4-pack),1,4.99,10/30/24 17:39,"676 Adams St, Boston, MA 02215"
248512,iPhone,1,700,10/27/24 20:17,"756 Spruce St, Los Angeles, CA 90001"
248513,Galaxy buds Headphones,1,120,10/13/24 20:42,"567 10th St, Seattle, WA 98101"
248514,USB-C Charging Cable,1,11.95,10/18/24 17:51,"891 Lincoln St, San Francisco, CA 94016"
248515,USB-C Charging Cable,1,11.95,10/02/24 20:35,"543 11th St, Seattle, WA 98101"
248516,Galaxy buds Headphones,1,120,10/29/24 08:27,"966 Lake St, Los Angeles, CA 90001"
248517,Lightning Charging Cable,1,14.95,10/06/24 10:44,"372 13th St, Los Angeles, CA 90001"
248518,USB-C Charging Cable,1,11.95,10/20/24 21:35,"863 Wilson St, San Francisco, CA 94016"
248519,Samsung Odyssey Monitor,1,409.99,10/06/24 17:41,"62 Forest St, Atlanta, GA 30301"
248520,iPhone,1,700,10/25/24 14:59,"163 Maple St, Dallas, TX 75001"
248521,Apple Airpods Headphones,1,150,10/21/24 11:21,"921 14th St, Dallas, TX 75001"
248522,AAA Batteries (4-pack),2,4.99,10/16/24 18:45,"414 Willow St, Seattle, WA 98101"
248523,AA Batteries (4-pack),2,5.84,10/04/24 23:01,"806 West St, Dallas, TX 75001"
248524,Flatscreen TV,1,300,10/07/24 14:43,"342 Willow St, San Francisco, CA 94016"
248525,Bose SoundSport Headphones,1,99.99,10/14/24 21:23,"748 Hill St, Dallas, TX 75001"
248526,Apple Airpods Headphones,1,150,10/06/24 09:57,"36 Sunset St, Austin, TX 73301"
248527,AAA Batteries (4-pack),1,4.99,10/05/24 10:38,"768 Hill St, Atlanta, GA 30301"
248528,Galaxy buds Headphones,1,120,10/21/24 20:16,"384 Church St, Dallas, TX 75001"
248529,Flatscreen TV,1,300,10/29/24 18:17,"41 Church St, Dallas, TX 75001"
248530,Bose SoundSport Headphones,1,99.99,10/08/24 23:28,"157 11th St, Austin, TX 73301"
248531,Macbook Pro Laptop,1,1700,10/26/24 16:58,"631 Jefferson St, San Francisco, CA 94016"
248532,Bose SoundSport Headphones,1,99.99,10/03/24 16:13,"204 Chestnut St, Portland, OR 97035"
248533,USB-C Charging Cable,3,11.95,10/11/24 18:45,"722 Hickory St, San Francisco, CA 94016"
248534,Macbook Pro Laptop,1,1700,10/05/24 10:15,"376 Hickory St, Boston, MA 02215"
248535,USB-C Charging Cable,1,11.95,10/08/24 14:03,"772 1st St, Boston, MA 02215"
248536,Galaxy buds Headphones,1,120,10/30/24 19:15,"549 Meadow St, Portland, OR 97035"
248537,Lightning Charging Cable,1,14.95,10/31/24 21:42,"414 2nd St, Los Angeles, CA 90001"
248538,LG UltraGear Monitor,1,399.99,10/08/24 23:46,"230 13th St, New York City, NY 10001"
248539,AA Batteries (4-pack),1,5.84,10/13/24 09:36,"965 Lakeview St, San Francisco, CA 94016"
248540,AA Batteries (4-pack),1,5.84,10/13/24 13:50,"598 7th St, New York City, NY 10001"
248541,Lightning Charging Cable,1,14.95,10/08/24 20:28,"712 Sunset St, New York City, NY 10001"
248542,Dell UltraSharp Monitor,1,410.99,10/03/24 14:33,"425 Hickory St, Boston, MA 02215"
248543,AA Batteries (4-pack),1,5.84,10/07/24 22:19,"907 12th St, Los Angeles, CA 90001"
248544,AAA Batteries (4-pack),1,4.99,10/10/24 17:15,"853 10th St, Portland, OR 97035"
248545,AAA Batteries (4-pack),2,4.99,10/27/24 09:56,"432 River St, Seattle, WA 98101"
248546,USB-C Charging Cable,1,11.95,10/17/24 03:37,"575 9th St, New York City, NY 10001"
248547,Apple Airpods Headphones,1,150,10/09/24 20:45,"814 Chestnut St, New York City, NY 10001"
248548,Galaxy buds Headphones,1,120,10/14/24 19:56,"780 4th St, San Francisco, CA 94016"
248549,USB-C Charging Cable,1,11.95,10/25/24 02:12,"821 Jackson St, Dallas, TX 75001"
248550,Apple Airpods Headphones,1,150,10/18/24 16:26,"892 Church St, Boston, MA 02215"
248551,Samsung Odyssey Monitor,1,409.99,10/02/24 21:53,"696 13th St, Austin, TX 73301"
248552,Lightning Charging Cable,2,14.95,10/26/24 22:18,"133 4th St, Los Angeles, CA 90001"
248553,Galaxy buds Headphones,1,120,10/15/24 13:11,"896 13th St, New York City, NY 10001"
248554,Galaxy buds Headphones,1,120,10/14/24 22:39,"132 Cherry St, San Francisco, CA 94016"
248555,Apple Airpods Headphones,1,150,10/15/24 21:22,"451 2nd St, Los Angeles, CA 90001"
248556,USB-C Charging Cable,1,11.95,10/18/24 13:20,"135 Adams St, San Francisco, CA 94016"
248557,Galaxy buds Headphones,1,120,10/28/24 01:26,"982 Chestnut St, San Francisco, CA 94016"
248558,AA Batteries (4-pack),1,5.84,10/21/24 18:17,"408 Lincoln St, Portland, OR 97035"
248559,Google Phone,1,600,10/27/24 15:14,"332 Lakeview St, Atlanta, GA 30301"
248560,Macbook Pro Laptop,1,1700,10/31/24 14:20,"579 Maple St, Austin, TX 73301"
248561,Dell UltraSharp Monitor,1,410.99,10/16/24 12:53,"256 Adams St, San Francisco, CA 94016"
248562,AAA Batteries (4-pack),1,4.99,10/15/24 08:49,"357 1st St, San Francisco, CA 94016"
248563,AA Batteries (4-pack),1,5.84,10/17/24 17:07,"628 13th St, New York City, NY 10001"
248564,Bose SoundSport Headphones,1,99.99,10/27/24 13:02,"85 14th St, San Francisco, CA 94016"
248565,LG UltraGear Monitor,1,399.99,10/15/24 16:51,"643 Walnut St, Seattle, WA 98101"
248566,AA Batteries (4-pack),1,5.84,10/12/24 14:00,"904 Highland St, Los Angeles, CA 90001"
248567,USB-C Charging Cable,1,11.95,10/22/24 21:45,"300 10th St, New York City, NY 10001"
248568,USB-C Charging Cable,1,11.95,10/12/24 20:52,"33 Hickory St, Seattle, WA 98101"
248569,Bose SoundSport Headphones,1,99.99,10/09/24 17:29,"509 Walnut St, Dallas, TX 75001"
248570,LG UltraGear Monitor,1,399.99,10/20/24 01:59,"182 1st St, San Francisco, CA 94016"
248571,iPhone,1,700,10/20/24 16:53,"480 Church St, Dallas, TX 75001"
248572,AA Batteries (4-pack),2,5.84,10/19/24 16:18,"750 Hill St, Atlanta, GA 30301"
248573,USB-C Charging Cable,1,11.95,10/31/24 18:12,"974 9th St, San Francisco, CA 94016"
248574,AAA Batteries (4-pack),1,4.99,10/15/24 19:27,"414 Adams St, Los Angeles, CA 90001"
248575,Macbook Pro Laptop,1,1700,10/09/24 14:42,"245 Park St, Boston, MA 02215"
248576,Bose SoundSport Headphones,1,99.99,10/10/24 16:31,"866 Hickory St, New York City, NY 10001"
248577,AAA Batteries (4-pack),1,4.99,10/12/24 16:54,"56 Madison St, Dallas, TX 75001"
248578,Flatscreen TV,1,300,10/22/24 22:30,"196 10th St, San Francisco, CA 94016"
248579,Apple Airpods Headphones,1,150,10/22/24 09:46,"790 Washington St, Austin, TX 73301"
248580,Bose SoundSport Headphones,1,99.99,10/30/24 19:03,"797 Walnut St, Boston, MA 02215"
248581,Alienware Monitor,1,400.99,10/14/24 07:30,"485 Main St, Portland, OR 97035"
248582,Dell Laptop,1,1500.99,10/30/24 14:19,"622 Church St, Los Angeles, CA 90001"
248583,Lightning Charging Cable,1,14.95,10/17/24 16:16,"236 Willow St, Los Angeles, CA 90001"
248584,Lightning Charging Cable,1,14.95,10/22/24 02:59,"327 Adams St, Portland, OR 97035"
248585,AA Batteries (4-pack),1,5.84,10/08/24 23:30,"679 12th St, Los Angeles, CA 90001"
248586,Lightning Charging Cable,1,14.95,10/22/24 12:37,"474 5th St, San Francisco, CA 94016"
248587,USB-C Charging Cable,1,11.95,10/31/24 15:25,"815 Jackson St, Portland, OR 97035"
248588,USB-C Charging Cable,1,11.95,10/23/24 11:52,"941 12th St, Los Angeles, CA 90001"
248589,USB-C Charging Cable,1,11.95,10/15/24 11:44,"219 Chestnut St, Portland, OR 97035"
248590,Samsung Odyssey Monitor,1,409.99,10/25/24 20:01,"600 13th St, New York City, NY 10001"
248591,Lightning Charging Cable,1,14.95,10/29/24 17:54,"685 Main St, San Francisco, CA 94016"
248592,AAA Batteries (4-pack),1,4.99,10/03/24 09:35,"600 Madison St, Boston, MA 02215"
248593,LG UltraGear Monitor,1,399.99,10/26/24 16:11,"273 Elm St, San Francisco, CA 94016"
248594,Flatscreen TV,1,300,10/30/24 17:30,"812 Hill St, New York City, NY 10001"
248595,Lightning Charging Cable,2,14.95,10/03/24 19:07,"830 Adams St, San Francisco, CA 94016"
248596,Lightning Charging Cable,1,14.95,10/09/24 10:00,"403 8th St, San Francisco, CA 94016"
248596,Dell UltraSharp Monitor,1,410.99,10/09/24 10:00,"403 8th St, San Francisco, CA 94016"
248597,Bose SoundSport Headphones,1,99.99,10/07/24 15:33,"845 Maple St, Boston, MA 02215"
248598,USB-C Charging Cable,1,11.95,10/05/24 14:33,"70 Spruce St, San Francisco, CA 94016"
248599,AAA Batteries (4-pack),1,4.99,10/31/24 17:46,"810 Lincoln St, San Francisco, CA 94016"
248600,Apple Airpods Headphones,1,150,10/12/24 14:50,"26 Center St, Los Angeles, CA 90001"
248601,USB-C Charging Cable,1,11.95,10/27/24 13:00,"757 6th St, Los Angeles, CA 90001"
248602,Amana Dryer,1,600.0,10/14/24 14:25,"797 Chestnut St, Los Angeles, CA 90001"
248603,Bose SoundSport Headphones,1,99.99,10/10/24 14:43,"633 11th St, Seattle, WA 98101"
248604,iPhone,1,700,10/27/24 16:56,"103 Sunset St, Boston, MA 02215"
248605,Apple Airpods Headphones,1,150,10/26/24 14:18,"23 Hickory St, New York City, NY 10001"
248606,Galaxy buds Headphones,1,120,10/27/24 10:37,"457 Johnson St, San Francisco, CA 94016"
248606,Lightning Charging Cable,1,14.95,10/27/24 10:37,"457 Johnson St, San Francisco, CA 94016"
248607,Lightning Charging Cable,2,14.95,10/23/24 12:28,"247 14th St, San Francisco, CA 94016"
248608,Bose SoundSport Headphones,1,99.99,10/23/24 17:04,"498 Adams St, Seattle, WA 98101"
248609,AA Batteries (4-pack),2,5.84,10/05/24 17:26,"401 Lakeview St, Austin, TX 73301"
248610,Galaxy buds Headphones,1,120,10/31/24 20:50,"311 Jackson St, Seattle, WA 98101"
248611,USB-C Charging Cable,2,11.95,10/30/24 11:32,"750 North St, San Francisco, CA 94016"
248612,Google Phone,1,600,10/15/24 21:22,"482 4th St, San Francisco, CA 94016"
248613,Galaxy buds Headphones,1,120,10/20/24 13:59,"432 13th St, San Francisco, CA 94016"
248614,Lightning Charging Cable,1,14.95,10/05/24 17:04,"805 Chestnut St, Atlanta, GA 30301"
248615,AA Batteries (4-pack),1,5.84,10/27/24 23:49,"849 Washington St, Los Angeles, CA 90001"
248616,Galaxy buds Headphones,1,120,10/10/24 18:10,"267 Lake St, New York City, NY 10001"
248616,Macbook Pro Laptop,1,1700,10/10/24 18:10,"267 Lake St, New York City, NY 10001"
248617,USB-C Charging Cable,1,11.95,10/29/24 20:23,"550 Main St, Los Angeles, CA 90001"
248618,Flatscreen TV,1,300,10/29/24 11:04,"784 11th St, New York City, NY 10001"
248619,LG UltraGear Monitor,1,399.99,10/07/24 20:22,"571 12th St, San Francisco, CA 94016"
248620,Alienware Monitor,1,400.99,10/11/24 16:00,"896 Pine St, Los Angeles, CA 90001"
248621,Apple Airpods Headphones,1,150,10/19/24 06:42,"709 Hill St, New York City, NY 10001"
248622,Bose SoundSport Headphones,1,99.99,10/28/24 22:16,"297 5th St, New York City, NY 10001"
248623,Galaxy buds Headphones,1,120,10/26/24 08:22,"56 Center St, Boston, MA 02215"
248624,Bose SoundSport Headphones,1,99.99,10/20/24 20:57,"720 7th St, Seattle, WA 98101"
248625,AA Batteries (4-pack),1,5.84,10/30/24 12:03,"561 9th St, San Francisco, CA 94016"
248626,Google Phone,1,600,10/24/24 12:10,"202 Wilson St, Boston, MA 02215"
248627,Alienware Monitor,1,400.99,10/01/24 18:10,"272 Forest St, Los Angeles, CA 90001"
248628,USB-C Charging Cable,1,11.95,10/04/24 21:32,"205 Center St, San Francisco, CA 94016"
248629,Lightning Charging Cable,2,14.95,10/02/24 16:39,"59 1st St, New York City, NY 10001"
248630,Google Phone,1,600,10/22/24 02:24,"247 Willow St, Los Angeles, CA 90001"
248630,Bose SoundSport Headphones,1,99.99,10/22/24 02:24,"247 Willow St, Los Angeles, CA 90001"
248631,iPhone,1,700,10/16/24 15:42,"671 South St, Portland, OR 97035"
248632,USB-C Charging Cable,1,11.95,10/02/24 10:51,"768 Jefferson St, Austin, TX 73301"
248633,Samsung Odyssey Monitor,1,409.99,10/26/24 17:09,"507 11th St, San Francisco, CA 94016"
248634,LG UltraGear Monitor,1,399.99,10/01/24 18:05,"916 River St, Boston, MA 02215"
248635,AAA Batteries (4-pack),1,4.99,10/06/24 20:47,"220 7th St, Boston, MA 02215"
248636,USB-C Charging Cable,1,11.95,10/08/24 10:40,"168 12th St, Portland, OR 97035"
248637,Lightning Charging Cable,1,14.95,10/10/24 19:12,"851 Spruce St, San Francisco, CA 94016"
Order ID,Product Name,Units Purchased,Unit Price,Order Date,Delivery Address
248638,Dell UltraSharp Monitor,1,410.99,10/10/24 21:14,"115 1st St, San Francisco, CA 94016"
248639,iPhone,1,700,10/05/24 14:57,"375 West St, Boston, MA 02215"
248640,AA Batteries (4-pack),1,5.84,10/13/24 16:54,"584 Dogwood St, Boston, MA 02215"
248641,AA Batteries (4-pack),1,5.84,10/24/24 18:18,"216 Spruce St, San Francisco, CA 94016"
248642,AA Batteries (4-pack),1,5.84,10/02/24 16:32,"119 1st St, Austin, TX 73301"
248643,Macbook Pro Laptop,1,1700,10/02/24 17:21,"770 14th St, Atlanta, GA 30301"
248644,iPhone,1,700,10/31/24 19:36,"706 Hickory St, Los Angeles, CA 90001"
248645,LG UltraGear Monitor,1,399.99,10/13/24 14:33,"763 14th St, Los Angeles, CA 90001"
