Order ID,Product Name,Units Purchased,Unit Price,Order Date,Delivery Address
165736,AAA Batteries (4-pack),1,4.99,03/24/24 21:04,"415 Lakeview St, Portland, ME 04101"
165737,AAA Batteries (4-pack),1,4.99,03/28/24 20:18,"889 River St, Dallas, TX 75001"
165738,iPhone,1,700.0,03/25/24 12:38,"41 Jefferson St, Los Angeles, CA 90001"
165738,Galaxy buds Headphones,1,120.0,03/25/24 12:38,"41 Jefferson St, Los Angeles, CA 90001"
165739,Apple Airpods Headphones,1,150.0,03/24/24 20:03,"305 Johnson St, Los Angeles, CA 90001"
165740,Bose SoundSport Headphones,1,99.99,03/01/24 19:10,"725 8th St, New York City, NY 10001"
165741,AAA Batteries (4-pack),2,4.99,03/28/24 19:25,"921 Chestnut St, San Francisco, CA 94016"
165742,USB-C Charging Cable,1,11.95,03/06/24 09:54,"820 Maple St, San Francisco, CA 94016"
165743,AAA Batteries (4-pack),2,4.99,03/06/24 01:04,"105 River St, San Francisco, CA 94016"
165744,Apple Airpods Headphones,1,150.0,03/08/24 01:35,"641 Willow St, San Francisco, CA 94016"
165745,USB-C Charging Cable,1,11.95,03/09/24 18:19,"819 Chestnut St, Atlanta, GA 30301"
165746,AA Batteries (4-pack),1,5.84,03/04/24 18:44,"146 Pine St, San Francisco, CA 94016"
165747,AA Batteries (4-pack),1,5.84,03/13/24 17:14,"876 13th St, Austin, TX 73301"
165748,AA Batteries (4-pack),1,5.84,03/03/24 11:12,"308 2nd St, Dallas, TX 75001"
165749,Apple Airpods Headphones,1,150.0,03/03/24 13:32,"215 12th St, Dallas, TX 75001"
165750,AAA Batteries (4-pack),1,4.99,03/11/24 09:42,"649 11th St, Dallas, TX 75001"
165751,Samsung Odyssey Monitor,1,409.99,03/28/24 12:36,"113 Willow St, San Francisco, CA 94016"
165752,Galaxy buds Headphones,1,120.0,03/15/24 07:21,"813 South St, New York City, NY 10001"
165753,Alienware Monitor,1,400.99,03/04/24 11:46,"37 Willow St, Austin, TX 73301"
165754,Galaxy buds Headphones,1,120.0,03/21/24 14:33,"429 Lake St, New York City, NY 10001"
165755,Lightning Charging Cable,1,14.95,03/07/24 10:08,"150 Maple St, New York City, NY 10001"
165756,Galaxy buds Headphones,1,120.0,03/23/24 11:49,"719 6th St, Boston, MA 02215"
165757,Google Phone,1,600.0,03/02/24 19:39,"117 Highland St, San Francisco, CA 94016"
165758,Lightning Charging Cable,1,14.95,03/12/24 20:21,"211 12th St, New York City, NY 10001"
165759,Lightning Charging Cable,1,14.95,03/02/24 00:24,"448 Lakeview St, San Francisco, CA 94016"
165760,AA Batteries (4-pack),3,5.84,03/07/24 13:20,"236 Hickory St, New York City, NY 10001"
165761,AAA Batteries (4-pack),1,4.99,03/17/24 09:41,"444 10th St, Los Angeles, CA 90001"
165762,USB-C Charging Cable,1,11.95,03/07/24 10:42,"673 Johnson St, Boston, MA 02215"
165763,Galaxy buds Headphones,1,120.0,03/23/24 06:48,"247 Washington St, Los Angeles, CA 90001"
165764,Google Phone,1,600.0,03/20/24 18:28,"363 West St, Seattle, WA 98101"
165764,USB-C Charging Cable,1,11.95,03/20/24 18:28,"363 West St, Seattle, WA 98101"
165765,AAA Batteries (4-pack),1,4.99,03/12/24 21:42,"536 8th St, Portland, ME 04101"
165766,Lightning Charging Cable,1,14.95,03/02/24 20:02,"7 Highland St, Boston, MA 02215"
165766,Lightning Charging Cable,1,14.95,03/02/24 20:02,"7 Highland St, Boston, MA 02215"
165767,Lightning Charging Cable,2,14.95,03/27/24 16:35,"631 Cherry St, Portland, ME 04101"
165768,AAA Batteries (4-pack),1,4.99,03/04/24 06:37,"766 2nd St, Dallas, TX 75001"
165769,Apple Airpods Headphones,1,150.0,03/22/24 13:43,"177 Jackson St, Los Angeles, CA 90001"
165770,AAA Batteries (4-pack),1,4.99,03/09/24 21:35,"179 Hill St, Los Angeles, CA 90001"
165771,AAA Batteries (4-pack),1,4.99,03/01/24 11:10,"785 Park St, Boston, MA 02215"
165772,Google Phone,1,600.0,03/02/24 11:31,"442 Lakeview St, Atlanta, GA 30301"
165773,iPhone,1,700.0,03/14/24 21:05,"61 1st St, San Francisco, CA 94016"
165774,Dell UltraSharp Monitor,1,410.99,03/05/24 23:23,"539 Jefferson St, Boston, MA 02215"
165775,AAA Batteries (4-pack),2,4.99,03/15/24 17:23,"22 Chestnut St, San Francisco, CA 94016"
165776,AA Batteries (4-pack),1,5.84,03/11/24 10:54,"998 Hickory St, New York City, NY 10001"
165777,Lightning Charging Cable,1,14.95,03/15/24 20:50,"92 10th St, Los Angeles, CA 90001"
165778,Apple Airpods Headphones,1,150.0,03/15/24 14:40,"921 9th St, Portland, OR 97035"
165779,Dell UltraSharp Monitor,1,410.99,03/16/24 12:20,"457 4th St, New York City, NY 10001"
165780,Lightning Charging Cable,1,14.95,03/17/24 09:39,"811 Highland St, Portland, OR 97035"
165781,USB-C Charging Cable,1,11.95,03/18/24 17:10,"533 South St, Los Angeles, CA 90001"
165782,Bose SoundSport Headphones,1,99.99,03/15/24 13:27,"649 Lincoln St, Seattle, WA 98101"
165783,Samsung Odyssey Monitor,1,409.99,03/10/24 15:21,"120 Hill St, Dallas, TX 75001"
165784,AAA Batteries (4-pack),1,4.99,03/30/24 12:21,"146 Willow St, Austin, TX 73301"
165785,iPhone,1,700.0,03/24/24 15:12,"886 7th St, Atlanta, GA 30301"
165785,Lightning Charging Cable,1,14.95,03/24/24 15:12,"886 7th St, Atlanta, GA 30301"
165786,Lightning Charging Cable,1,14.95,03/12/24 05:15,"841 2nd St, San Francisco, CA 94016"
165787,Lightning Charging Cable,1,14.95,03/14/24 09:20,"756 Sunset St, New York City, NY 10001"
165788,Apple Airpods Headphones,1,150.0,03/24/24 12:46,"174 Spruce St, Los Angeles, CA 90001"
165789,Lightning Charging Cable,1,14.95,03/01/24 13:35,"786 Sunset St, Los Angeles, CA 90001"
165790,Lightning Charging Cable,1,14.95,03/14/24 16:10,"688 14th St, New York City, NY 10001"
165791,USB-C Charging Cable,1,11.95,03/31/24 19:38,"572 Dogwood St, San Francisco, CA 94016"
165792,AA Batteries (4-pack),1,5.84,03/30/24 12:19,"968 Lake St, Dallas, TX 75001"
165793,Galaxy buds Headphones,1,120.0,03/22/24 11:46,"142 Spruce St, New York City, NY 10001"
165794,USB-C Charging Cable,1,11.95,03/03/24 22:06,"714 Johnson St, Austin, TX 73301"
165795,AA Batteries (4-pack),1,5.84,03/21/24 19:35,"616 1st St, Atlanta, GA 30301"
165796,AA Batteries (4-pack),1,5.84,03/29/24 18:27,"790 Cherry St, Los Angeles, CA 90001"
165797,AA Batteries (4-pack),1,5.84,03/13/24 07:40,"593 Madison St, San Francisco, CA 94016"
165798,Lightning Charging Cable,1,14.95,03/18/24 20:50,"924 Jefferson St, San Francisco, CA 94016"
165799,Bose SoundSport Headphones,1,99.99,03/13/24 20:09,"492 Dogwood St, Dallas, TX 75001"
165800,Lightning Charging Cable,1,14.95,03/16/24 05:39,"289 Spruce St, Los Angeles, CA 90001"
165801,Lightning Charging Cable,1,14.95,03/27/24 19:05,"605 Forest St, Los Angeles, CA 90001"
165802,Lightning Charging Cable,1,14.95,03/03/24 11:11,"815 Willow St, Portland, OR 97035"
165803,USB-C Charging Cable,1,11.95,03/22/24 19:29,"420 Wilson St, San Francisco, CA 94016"
165804,Apple Airpods Headphones,1,150.0,03/18/24 20:16,"847 14th St, San Francisco, CA 94016"
165805,Bose SoundSport Headphones,1,99.99,03/25/24 12:01,"590 6th St, San Francisco, CA 94016"
165806,Galaxy buds Headphones,1,120.0,03/06/24 18:01,"240 Dogwood St, Seattle, WA 98101"
165807,AA Batteries (4-pack),1,5.84,03/19/24 14:44,"444 Elm St, Portland, ME 04101"
165808,Galaxy buds Headphones,1,120.0,03/25/24 07:23,"802 Cedar St, Dallas, TX 75001"
165809,Apple Airpods Headphones,1,150.0,03/16/24 12:54,"53 Jackson St, Los Angeles, CA 90001"
165810,Dell Laptop,1,1500.99,03/26/24 13:51,"926 12th St, Boston, MA 02215"
165810,Galaxy buds Headphones,1,120.0,03/26/24 13:51,"926 12th St, Boston, MA 02215"
165811,Flatscreen TV,1,300.0,03/27/24 13:49,"140 10th St, Atlanta, GA 30301"
165812,Bose SoundSport Headphones,1,99.99,03/24/24 09:53,"679 Spruce St, Atlanta, GA 30301"
165813,Dell Laptop,1,1500.99,03/21/24 18:35,"868 8th St, Boston, MA 02215"
165814,USB-C Charging Cable,1,11.95,03/28/24 21:24,"787 Elm St, New York City, NY 10001"
165814,Lightning Charging Cable,1,14.95,03/28/24 21:24,"787 Elm St, New York City, NY 10001"
165815,LG UltraGear Monitor,1,399.99,03/23/24 20:23,"855 Dogwood St, Portland, ME 04101"
165816,Macbook Pro Laptop,1,1700.0,03/30/24 19:48,"917 Pine St, San Francisco, CA 94016"
165817,Galaxy buds Headphones,1,120.0,03/09/24 14:05,"552 Madison St, Seattle, WA 98101"
165818,Apple Airpods Headphones,1,150.0,03/02/24 12:55,"459 River St, Austin, TX 73301"
165819,Samsung Odyssey Monitor,1,409.99,03/01/24 14:53,"180 West St, New York City, NY 10001"
165820,LG UltraGear Monitor,1,399.99,03/23/24 09:47,"862 11th St, New York City, NY 10001"
165821,iPhone,1,700.0,03/06/24 15:10,"564 Cedar St, New York City, NY 10001"
165822,AAA Batteries (4-pack),1,4.99,03/28/24 15:17,"882 Spruce St, San Francisco, CA 94016"
165823,Apple Airpods Headphones,1,150.0,03/11/24 12:19,"543 4th St, Los Angeles, CA 90001"
165824,Lightning Charging Cable,1,14.95,03/12/24 19:57,"387 Washington St, Dallas, TX 75001"
165825,Galaxy buds Headphones,1,120.0,03/26/24 13:55,"134 10th St, San Francisco, CA 94016"
165826,Alienware Monitor,1,400.99,03/25/24 20:08,"900 Dogwood St, New York City, NY 10001"
165827,Bose SoundSport Headphones,1,99.99,03/27/24 01:29,"385 Highland St, New York City, NY 10001"
165828,AAA Batteries (4-pack),1,4.99,03/06/24 16:22,"108 2nd St, Boston, MA 02215"
165829,Apple Airpods Headphones,1,150.0,03/02/24 15:32,"326 9th St, Los Angeles, CA 90001"
165830,Bose SoundSport Headphones,1,99.99,03/02/24 12:24,"98 Adams St, Los Angeles, CA 90001"
165831,Bose SoundSport Headphones,1,99.99,03/09/24 09:42,"353 7th St, San Francisco, CA 94016"
165832,Galaxy buds Headphones,1,120.0,03/29/24 18:49,"907 13th St, San Francisco, CA 94016"
165833,Dell UltraSharp Monitor,1,410.99,03/29/24 20:31,"76 Forest St, Los Angeles, CA 90001"
165834,Apple Airpods Headphones,1,150.0,03/11/24 23:12,"475 Cherry St, San Francisco, CA 94016"
165835,Apple Airpods Headphones,1,150.0,03/27/24 10:57,"130 Pine St, San Francisco, CA 94016"
165836,Flatscreen TV,1,300.0,03/12/24 20:04,"148 9th St, New York City, NY 10001"
165837,Apple Airpods Headphones,1,150.0,03/20/24 19:54,"832 1st St, San Francisco, CA 94016"
165838,Lightning Charging Cable,1,14.95,03/15/24 22:56,"490 Johnson St, Seattle, WA 98101"
165839,Apple Airpods Headphones,1,150.0,03/22/24 15:54,"742 Adams St, Atlanta, GA 30301"
165840,USB-C Charging Cable,1,11.95,03/03/24 14:00,"778 11th St, Seattle, WA 98101"
165841,iPhone,1,700.0,03/17/24 13:26,"900 Lincoln St, Seattle, WA 98101"
165841,Apple Airpods Headphones,1,150.0,03/17/24 13:26,"900 Lincoln St, Seattle, WA 98101"
165842,Galaxy buds Headphones,1,120.0,03/25/24 23:40,"464 6th St, Atlanta, GA 30301"
165843,Lightning Charging Cable,1,14.95,03/23/24 14:46,"860 Walnut St, Los Angeles, CA 90001"
165844,Galaxy buds Headphones,1,120.0,03/14/24 11:34,"704 12th St, Los Angeles, CA 90001"
165845,LG UltraGear Monitor,1,399.99,03/28/24 10:35,"319 Lakeview St, New York City, NY 10001"
165846,Galaxy buds Headphones,1,120.0,03/21/24 12:13,"423 11th St, San Francisco, CA 94016"
165847,Apple Airpods Headphones,1,150.0,03/07/24 12:08,"911 6th St, Los Angeles, CA 90001"
165848,Lightning Charging Cable,1,14.95,03/23/24 19:45,"702 Lincoln St, Los Angeles, CA 90001"
165849,Bose SoundSport Headphones,1,99.99,03/24/24 11:26,"671 Lakeview St, Seattle, WA 98101"
165850,Apple Airpods Headphones,1,150.0,03/13/24 09:21,"800 Lakeview St, San Francisco, CA 94016"
165851,Lightning Charging Cable,1,14.95,03/21/24 17:14,"586 Washington St, Portland, OR 97035"
165852,AA Batteries (4-pack),1,5.84,03/26/24 21:54,"883 Maple St, Seattle, WA 98101"
165853,Amana Washing Machine,1,600.0,03/04/24 13:08,"458 10th St, New York City, NY 10001"
165854,AAA Batteries (4-pack),1,4.99,03/18/24 05:08,"441 Meadow St, Portland, OR 97035"
165855,AA Batteries (4-pack),1,5.84,03/23/24 05:09,"308 North St, Seattle, WA 98101"
165856,iPhone,1,700.0,03/04/24 21:29,"594 Spruce St, San Francisco, CA 94016"
165857,Lightning Charging Cable,1,14.95,03/05/24 23:06,"671 7th St, San Francisco, CA 94016"
165858,AAA Batteries (4-pack),2,4.99,03/29/24 12:14,"491 1st St, Boston, MA 02215"
165859,iPhone,1,700.0,03/07/24 21:09,"596 Walnut St, Atlanta, GA 30301"
165860,AAA Batteries (4-pack),1,4.99,03/11/24 21:15,"963 Hickory St, San Francisco, CA 94016"
165861,Galaxy buds Headphones,1,120.0,03/09/24 17:04,"419 14th St, Dallas, TX 75001"
165862,Dell Laptop,1,1500.99,03/07/24 22:31,"302 Forest St, Los Angeles, CA 90001"
165863,AAA Batteries (4-pack),1,4.99,03/26/24 16:41,"877 4th St, San Francisco, CA 94016"
165864,Flatscreen TV,1,300.0,03/06/24 21:54,"298 Highland St, Los Angeles, CA 90001"
165865,AAA Batteries (4-pack),2,4.99,03/27/24 19:34,"117 10th St, Los Angeles, CA 90001"
165866,USB-C Charging Cable,1,11.95,03/01/24 06:57,"724 North St, San Francisco, CA 94016"
165867,AAA Batteries (4-pack),1,4.99,03/20/24 01:41,"482 Jackson St, Seattle, WA 98101"
165868,Bose SoundSport Headphones,1,99.99,03/05/24 08:27,"336 Lake St, New York City, NY 10001"
165869,Google Phone,1,600.0,03/14/24 11:26,"222 Ridge St, San Francisco, CA 94016"
165870,Lightning Charging Cable,1,14.95,03/21/24 20:56,"194 Main St, Dallas, TX 75001"
165871,Samsung Odyssey Monitor,1,409.99,03/11/24 06:35,"33 Cherry St, San Francisco, CA 94016"
165872,AAA Batteries (4-pack),1,4.99,03/29/24 16:52,"993 Johnson St, Boston, MA 02215"
165873,Apple Airpods Headphones,1,150.0,03/02/24 05:48,"352 Forest St, Boston, MA 02215"
165874,Flatscreen TV,1,300.0,03/04/24 00:07,"66 Wilson St, Boston, MA 02215"
165875,USB-C Charging Cable,1,11.95,03/21/24 17:32,"245 Madison St, Austin, TX 73301"
165876,AAA Batteries (4-pack),1,4.99,03/14/24 19:34,"669 13th St, New York City, NY 10001"
165877,Lightning Charging Cable,1,14.95,03/26/24 15:14,"304 4th St, San Francisco, CA 94016"
165878,LG UltraGear Monitor,1,399.99,03/29/24 13:32,"135 2nd St, Portland, OR 97035"
165879,Samsung Odyssey Monitor,1,409.99,03/18/24 17:53,"785 Elm St, New York City, NY 10001"
165880,Lightning Charging Cable,1,14.95,03/15/24 23:15,"293 Lincoln St, San Francisco, CA 94016"
165881,AAA Batteries (4-pack),1,4.99,03/04/24 06:54,"860 Willow St, Atlanta, GA 30301"
165882,USB-C Charging Cable,1,11.95,03/20/24 09:13,"905 Sunset St, Austin, TX 73301"
165883,Galaxy buds Headphones,1,120.0,03/26/24 09:37,"999 14th St, Seattle, WA 98101"
165884,Galaxy buds Headphones,1,120.0,03/13/24 12:57,"394 Church St, San Francisco, CA 94016"
165885,Samsung Galaxy Phone,1,650.0,03/11/24 13:25,"343 11th St, Los Angeles, CA 90001"
165886,Bose SoundSport Headphones,1,99.99,03/31/24 11:42,"918 Church St, Atlanta, GA 30301"
165887,AA Batteries (4-pack),1,5.84,03/29/24 21:02,"438 4th St, Boston, MA 02215"
165887,Dell UltraSharp Monitor,1,410.99,03/29/24 21:02,"438 4th St, Boston, MA 02215"
165888,iPhone,1,700.0,03/03/24 23:11,"710 Ridge St, Dallas, TX 75001"
165888,Lightning Charging Cable,1,14.95,03/03/24 23:11,"710 Ridge St, Dallas, TX 75001"
165889,Galaxy buds Headphones,1,120.0,03/03/24 21:55,"217 5th St, Portland, OR 97035"
165890,AAA Batteries (4-pack),3,4.99,03/21/24 16:42,"49 Ridge St, Boston, MA 02215"
165891,USB-C Charging Cable,1,11.95,03/12/24 07:32,"356 Main St, New York City, NY 10001"
165892,USB-C Charging Cable,1,11.95,03/19/24 17:17,"278 Center St, New York City, NY 10001"
165893,AAA Batteries (4-pack),1,4.99,03/01/24 10:19,"284 7th St, New York City, NY 10001"
165894,Galaxy buds Headphones,1,120.0,03/25/24 22:01,"19 Adams St, New York City, NY 10001"
165895,Galaxy buds Headphones,1,120.0,03/05/24 10:34,"952 7th St, Seattle, WA 98101"
165896,Galaxy buds Headphones,1,120.0,03/08/24 11:21,"217 Cedar St, New York City, NY 10001"
165897,AAA Batteries (4-pack),1,4.99,03/07/24 14:58,"689 Washington St, Atlanta, GA 30301"
165898,AA Batteries (4-pack),1,5.84,03/07/24 17:29,"956 4th St, San Francisco, CA 94016"
165899,Apple Airpods Headphones,1,150.0,03/03/24 22:54,"460 Cedar St, Seattle, WA 98101"
165900,Apple Airpods Headphones,1,150.0,03/08/24 17:09,"440 Hickory St, Los Angeles, CA 90001"
165901,Galaxy buds Headphones,1,120.0,03/24/24 11:44,"616 Madison St, San Francisco, CA 94016"
165902,Galaxy buds Headphones,1,120.0,03/18/24 23:20,"864 4th St, San Francisco, CA 94016"
165903,Dell Laptop,1,1500.99,03/04/24 09:01,"410 Spruce St, Seattle, WA 98101"
165904,AA Batteries (4-pack),1,5.84,03/30/24 20:40,"822 Park St, Atlanta, GA 30301"
165905,AA Batteries (4-pack),1,5.84,03/11/24 10:33,"989 Forest St, New York City, NY 10001"
165906,AAA Batteries (4-pack),1,4.99,03/03/24 18:11,"884 Lakeview St, Seattle, WA 98101"
165907,Dell Laptop,1,1500.99,03/25/24 03:45,"223 Meadow St, Los Angeles, CA 90001"
165908,Bose SoundSport Headphones,1,99.99,03/18/24 19:26,"118 Lakeview St, San Francisco, CA 94016"
165909,AA Batteries (4-pack),1,5.84,03/29/24 11:28,"786 6th St, Los Angeles, CA 90001"
165910,AA Batteries (4-pack),1,5.84,03/18/24 21:00,"42 Lakeview St, San Francisco, CA 94016"
165911,Lightning Charging Cable,1,14.95,03/16/24 10:33,"455 Pine St, Los Angeles, CA 90001"
165912,Macbook Pro Laptop,1,1700.0,03/26/24 22:28,"515 Walnut St, Los Angeles, CA 90001"
165913,USB-C Charging Cable,1,11.95,03/15/24 16:16,"203 1st St, Los Angeles, CA 90001"
165914,Flatscreen TV,1,300.0,03/16/24 23:16,"112 Jefferson St, Portland, OR 97035"
165915,Galaxy buds Headphones,1,120.0,03/02/24 16:12,"294 5th St, San Francisco, CA 94016"
165916,USB-C Charging Cable,1,11.95,03/19/24 18:55,"439 14th St, San Francisco, CA 94016"
165917,Bose SoundSport Headphones,1,99.99,03/24/24 17:12,"321 Johnson St, Los Angeles, CA 90001"
165918,AAA Batteries (4-pack),2,4.99,03/25/24 11:49,"783 Cedar St, Seattle, WA 98101"
165919,Dell UltraSharp Monitor,1,410.99,03/01/24 08:53,"234 Main St, Los Angeles, CA 90001"
165920,Lightning Charging Cable,1,14.95,03/30/24 09:53,"190 Lake St, Austin, TX 73301"
165921,AAA Batteries (4-pack),2,4.99,03/18/24 18:10,"393 13th St, Los Angeles, CA 90001"
165922,AA Batteries (4-pack),1,5.84,03/06/24 20:04,"530 Jefferson St, Austin, TX 73301"
165923,USB-C Charging Cable,2,11.95,03/31/24 16:54,"331 Lakeview St, San Francisco, CA 94016"
,,,,,
165924,Dell Laptop,1,1500.99,03/19/24 22:44,"849 6th St, San Francisco, CA 94016"
165925,AAA Batteries (4-pack),1,4.99,03/10/24 16:15,"653 4th St, San Francisco, CA 94016"
165926,Flatscreen TV,1,300,03/11/24 12:56,"198 Walnut St, San Francisco, CA 94016"
165927,USB-C Charging Cable,2,11.95,03/16/24 20:17,"113 Hickory St, San Francisco, CA 94016"
165928,AAA Batteries (4-pack),1,4.99,03/21/24 12:07,"544 Washington St, San Francisco, CA 94016"
165929,Galaxy buds Headphones,1,120,03/20/24 20:04,"914 Lakeview St, San Francisco, CA 94016"
165930,USB-C Charging Cable,2,11.95,03/10/24 11:05,"685 12th St, New York City, NY 10001"
165931,Galaxy buds Headphones,1,120,03/06/24 04:53,"732 West St, Seattle, WA 98101"
165932,USB-C Charging Cable,1,11.95,03/09/24 20:45,"778 7th St, Portland, OR 97035"
165933,LG UltraGear Monitor,1,399.99,03/21/24 09:43,"202 9th St, Portland, OR 97035"
165934,Flatscreen TV,1,300,03/05/24 13:50,"701 Jefferson St, San Francisco, CA 94016"
165935,AA Batteries (4-pack),1,5.84,03/03/24 14:32,"974 Johnson St, San Francisco, CA 94016"
165936,Bose SoundSport Headphones,1,99.99,03/23/24 19:13,"636 6th St, Dallas, TX 75001"
165937,Google Phone,1,600,03/20/24 00:19,"483 2nd St, San Francisco, CA 94016"
165938,Apple Airpods Headphones,1,150,03/30/24 21:28,"569 Jefferson St, Los Angeles, CA 90001"
165939,Apple Airpods Headphones,1,150,03/29/24 00:15,"777 Adams St, New York City, NY 10001"
,,,,,
165940,AA Batteries (4-pack),1,5.84,03/24/24 15:13,"829 4th St, Los Angeles, CA 90001"
165941,Lightning Charging Cable,1,14.95,03/25/24 10:43,"56 Hill St, San Francisco, CA 94016"
165942,Galaxy buds Headphones,1,120,03/28/24 17:07,"63 Johnson St, Portland, OR 97035"
165943,Lightning Charging Cable,1,14.95,03/17/24 22:43,"702 Willow St, Seattle, WA 98101"
165944,LG UltraGear Monitor,1,399.99,03/31/24 18:27,"680 6th St, Atlanta, GA 30301"
165945,Bose SoundSport Headphones,1,99.99,03/01/24 13:11,"760 Elm St, New York City, NY 10001"
165946,Lightning Charging Cable,1,14.95,03/21/24 10:53,"746 Jackson St, Los Angeles, CA 90001"
165947,Dell Laptop,1,1500.99,03/08/24 14:35,"610 Highland St, Dallas, TX 75001"
165948,Dell Laptop,1,1500.99,03/03/24 18:03,"324 Madison St, Atlanta, GA 30301"
165949,Galaxy buds Headphones,1,120,03/01/24 14:52,"808 River St, Los Angeles, CA 90001"
165950,iPhone,1,700,03/26/24 12:32,"339 13th St, Boston, MA 02215"
165951,Google Phone,1,600,03/27/24 20:38,"168 8th St, Portland, OR 97035"
165951,USB-C Charging Cable,1,11.95,03/27/24 20:38,"168 8th St, Portland, OR 97035"
165951,Bose SoundSport Headphones,1,99.99,03/27/24 20:38,"168 8th St, Portland, OR 97035"
165952,Apple Airpods Headphones,1,150,03/07/24 20:14,"220 12th St, Portland, OR 97035"
165953,Flatscreen TV,1,300,03/11/24 13:52,"551 Jackson St, Los Angeles, CA 90001"
165954,USB-C Charging Cable,1,11.95,03/16/24 12:20,"83 Ridge St, Los Angeles, CA 90001"
165955,Galaxy buds Headphones,1,120,03/01/24 17:55,"607 Lincoln St, Los Angeles, CA 90001"
165956,Samsung Odyssey Monitor,1,409.99,03/18/24 12:14,"598 13th St, San Francisco, CA 94016"
165957,Alienware Monitor,1,400.99,03/27/24 17:39,"19 Lakeview St, Los Angeles, CA 90001"
165958,Alienware Monitor,1,400.99,03/12/24 10:59,"17 11th St, Boston, MA 02215"
165959,AA Batteries (4-pack),1,5.84,03/07/24 16:11,"152 Walnut St, Portland, OR 97035"
165960,Galaxy buds Headphones,1,120,03/03/24 10:22,"393 Main St, Portland, ME 04101"
165961,USB-C Charging Cable,1,11.95,03/30/24 10:14,"5 Adams St, New York City, NY 10001"
165962,Bose SoundSport Headphones,1,99.99,03/11/24 16:39,"687 Forest St, Dallas, TX 75001"
165963,iPhone,1,700,03/24/24 11:47,"649 Jackson St, Dallas, TX 75001"
165963,Lightning Charging Cable,1,14.95,03/24/24 11:47,"649 Jackson St, Dallas, TX 75001"
165964,Galaxy buds Headphones,1,120,03/13/24 12:09,"45 7th St, San Francisco, CA 94016"
165965,Galaxy buds Headphones,1,120,03/09/24 10:11,"205 Cedar St, Austin, TX 73301"
165966,USB-C Charging Cable,1,11.95,03/17/24 19:27,"263 Park St, Seattle, WA 98101"
165967,Macbook Pro Laptop,1,1700,03/20/24 23:13,"916 Hill St, Seattle, WA 98101"
165968,AA Batteries (4-pack),1,5.84,03/06/24 18:40,"763 Forest St, San Francisco, CA 94016"
165969,Samsung Odyssey Monitor,1,409.99,03/22/24 09:35,"400 8th St, Austin, TX 73301"
165970,Flatscreen TV,1,300,03/06/24 08:52,"560 Hickory St, Portland, OR 97035"
165971,AAA Batteries (4-pack),1,4.99,03/20/24 19:01,"670 10th St, Dallas, TX 75001"
165972,Alienware Monitor,1,400.99,03/23/24 21:21,"36 5th St, Los Angeles, CA 90001"
165973,Apple Airpods Headphones,1,150,03/31/24 14:21,"86 5th St, New York City, NY 10001"
165974,iPhone,1,700,03/09/24 12:57,"489 Spruce St, Boston, MA 02215"
165975,AA Batteries (4-pack),1,5.84,03/05/24 18:22,"5 West St, San Francisco, CA 94016"
165976,Apple Airpods Headphones,1,150,03/01/24 14:26,"871 Willow St, Los Angeles, CA 90001"
